PUBLICATION_DATE,UID,UNIQUE_ID,SITE_ID,VISIT_NO,DATE_COL,PSTL_CODE,LINE,SAMPLE_TYPE,DEPTH,ARRIVAL_TIME,CALIBRATION_VERIFIED,CONDUCTIVITY,DEPTH_METHOD,DO2_2M,DUPLICATE_DO,E_FILE,INDEX_GPS_FIX,INDEX_LAT_DD,INDEX_LON_DD,INDEX_SITE_DEPTH,METALIMNION,ODOR,OXYGEN,PH,PRECIPITATION,SCUM,SCUM_DESC,SURFACE_COND,TEMP_CORRECTED,TEMPERATURE,COMMENT
8/21/2024,7791,NLA_GA-10032,NLA12_GA-111,1,8/8/2012,GA,3,PROF,2,,,40.8,,,,,,,,,,,7.46,5.99,,,,,,29.5,
8/21/2024,7791,NLA_GA-10032,NLA12_GA-111,1,8/8/2012,GA,4,PROF,2.9,,,39.5,,,,,,,,,,,1.08,5.17,,,,,,28.98,
8/21/2024,7793,NLA_IN-10052,NLA12_IN-102,1,8/9/2012,IN,0,PROF,,09:39,N,,SONAR,2.01,Y,,3D,41.28154,-85.79297,11.6,,N,,,NONE,NO,,FLAT,Y,,NOT DONE IN FIELD
8/21/2024,7793,NLA_IN-10052,NLA12_IN-102,1,8/9/2012,IN,1,PROF,0,,,376,,,,,,,,,,,1.9,8.02,,,,,,27.9,
8/21/2024,7793,NLA_IN-10052,NLA12_IN-102,1,8/9/2012,IN,2,PROF,1,,,374,,,,,,,,,,,1.88,8.32,,,,,,27.9,
8/21/2024,7793,NLA_IN-10052,NLA12_IN-102,1,8/9/2012,IN,3,PROF,2,,,373,,,,,,,,,,,2.26,8.37,,,,,,27.9,
8/21/2024,7793,NLA_IN-10052,NLA12_IN-102,1,8/9/2012,IN,4,PROF,3,,,377,,,,,,,,,,,2.24,8.37,,,,,,27.8,
8/21/2024,7793,NLA_IN-10052,NLA12_IN-102,1,8/9/2012,IN,5,PROF,4,,,375,,,,,,,,,,,2.33,8.32,,,,,,27.5,
8/21/2024,7793,NLA_IN-10052,NLA12_IN-102,1,8/9/2012,IN,6,PROF,5,,,388,,,,,,,,,,,2.15,8.17,,,,,,26.8,
8/21/2024,7793,NLA_IN-10052,NLA12_IN-102,1,8/9/2012,IN,7,PROF,6,,,405,,,,,,,,,T,,1.68,7.87,,,,,,25.5,
8/21/2024,7793,NLA_IN-10052,NLA12_IN-102,1,8/9/2012,IN,8,PROF,7,,,416,,,,,,,,,,,1.44,7.67,,,,,,22.6,
8/21/2024,7793,NLA_IN-10052,NLA12_IN-102,1,8/9/2012,IN,9,PROF,8,,,449,,,,,,,,,,,0.84,7.59,,,,,,17.3,
8/21/2024,7793,NLA_IN-10052,NLA12_IN-102,1,8/9/2012,IN,10,PROF,9,,,456,,,,,,,,,,,0.63,7.41,,,,,,15.2,
8/21/2024,7793,NLA_IN-10052,NLA12_IN-102,1,8/9/2012,IN,11,PROF,10,,,466,,,,,,,,,,,0.47,7.39,,,,,,13.8,
8/21/2024,7793,NLA_IN-10052,NLA12_IN-102,1,8/9/2012,IN,12,PROF,11.1,,,480,,,,,,,,,,,0.31,7.26,,,,,,12.7,
8/21/2024,7794,NLA_IN-10038,NLA12_IN-106,1,8/9/2012,IN,0,PROF,,15:10,N,,SONAR,1.55,Y,,3D,41.22375,-85.65148,14.6,,N,,,LIGHT,NO,,RIPPLES,Y,,
8/21/2024,7794,NLA_IN-10038,NLA12_IN-106,1,8/9/2012,IN,1,PROF,0,,,348,,,,,,,,,,,1.52,7.84,,,,,,28,
8/21/2024,7794,NLA_IN-10038,NLA12_IN-106,1,8/9/2012,IN,2,PROF,1,,,348,,,,,,,,,,,1.51,8.38,,,,,,28,
8/21/2024,7794,NLA_IN-10038,NLA12_IN-106,1,8/9/2012,IN,3,PROF,2,,,347,,,,,,,,,,,1.62,8.47,,,,,,28,
8/21/2024,7794,NLA_IN-10038,NLA12_IN-106,1,8/9/2012,IN,4,PROF,3,,,352,,,,,,,,,,,1.7,8.4,,,,,,27.3,
8/21/2024,7794,NLA_IN-10038,NLA12_IN-106,1,8/9/2012,IN,5,PROF,4,,,360,,,,,,,,,T,,1.73,8.12,,,,,,25.8,
8/21/2024,7794,NLA_IN-10038,NLA12_IN-106,1,8/9/2012,IN,6,PROF,5,,,386,,,,,,,,,,,1.62,7.86,,,,,,23.9,
8/21/2024,7794,NLA_IN-10038,NLA12_IN-106,1,8/9/2012,IN,7,PROF,6,,,418,,,,,,,,,,,1.22,7.7,,,,,,16.2,
8/21/2024,7794,NLA_IN-10038,NLA12_IN-106,1,8/9/2012,IN,8,PROF,7,,,450,,,,,,,,,,,0.86,7.53,,,,,,11.4,
8/21/2024,7794,NLA_IN-10038,NLA12_IN-106,1,8/9/2012,IN,9,PROF,8,,,460,,,,,,,,,,,0.69,7.48,,,,,,9.9,
8/21/2024,7794,NLA_IN-10038,NLA12_IN-106,1,8/9/2012,IN,10,PROF,9,,,458,,,,,,,,,,,0.52,7.5,,,,,,8,
8/21/2024,7794,NLA_IN-10038,NLA12_IN-106,1,8/9/2012,IN,11,PROF,10,,,458,,,,,,,,,,,0.44,7.51,,,,,,6.9,
8/21/2024,7794,NLA_IN-10038,NLA12_IN-106,1,8/9/2012,IN,12,PROF,11,,,458,,,,,,,,,B,,0.4,7.5,,,,,,6.5,
8/21/2024,7794,NLA_IN-10038,NLA12_IN-106,1,8/9/2012,IN,13,PROF,12,,,476,,,,,,,,,,,0.31,7.42,,,,,,6.18,
8/21/2024,7794,NLA_IN-10038,NLA12_IN-106,1,8/9/2012,IN,14,PROF,13,,,489,,,,,,,,,,,0.29,7.34,,,,,,6,
8/21/2024,7794,NLA_IN-10038,NLA12_IN-106,1,8/9/2012,IN,15,PROF,14.1,,,502,,,,,,,,,,,0.26,7.32,,,,,,5.89,
8/21/2024,7795,NLA_MI-10092,NLA12_MI-125,1,8/8/2012,MI,0,PROF,,1118,Y,,POLE,6.67,Y,,3D,46.79265,-88.25697,2.7,,N,,,NONE,NO,,FLAT,Y,,
8/21/2024,7795,NLA_MI-10092,NLA12_MI-125,1,8/8/2012,MI,1,PROF,0.1,,,66,,,,,,,,,,,6.7,7.39,,,,,,23.3,
8/21/2024,7795,NLA_MI-10092,NLA12_MI-125,1,8/8/2012,MI,2,PROF,0.5,,,64,,,,,,,,,,,6.7,7.3,,,,,,23.3,
8/21/2024,7795,NLA_MI-10092,NLA12_MI-125,1,8/8/2012,MI,3,PROF,1,,,64,,,,,,,,,,,6.6,7.2,,,,,,23.3,
8/21/2024,7795,NLA_MI-10092,NLA12_MI-125,1,8/8/2012,MI,4,PROF,1.5,,,64,,,,,,,,,,,6.4,7.1,,,,,,23.3,
8/21/2024,7795,NLA_MI-10092,NLA12_MI-125,1,8/8/2012,MI,5,PROF,2,,,64,,,,,,,,,,,4.7,6.9,,,,,,23.1,
8/21/2024,7795,NLA_MI-10092,NLA12_MI-125,1,8/8/2012,MI,6,PROF,2.2,,,64,,,,,,,,,,,4.1,6.7,,,,,,23.1,
8/21/2024,7796,NLA_CA-10016,NLA12_CA-108,1,8/8/2012,CA,0,PROF,,10:30,Y,,SONAR,9,Y,,3D,37.1301,-119.52294,14,,N,,,NONE,NO,,FLAT,,,
8/21/2024,7796,NLA_CA-10016,NLA12_CA-108,1,8/8/2012,CA,1,PROF,0,,,29,,,,,,,,,,,9,6.3,,,,,,19.4,
8/21/2024,7796,NLA_CA-10016,NLA12_CA-108,1,8/8/2012,CA,2,PROF,1,,,29,,,,,,,,,,,9,6.4,,,,,,19,
8/21/2024,7796,NLA_CA-10016,NLA12_CA-108,1,8/8/2012,CA,3,PROF,2,,,29,,,,,,,,,,,9,6.5,,,,,,18.8,
8/21/2024,7796,NLA_CA-10016,NLA12_CA-108,1,8/8/2012,CA,4,PROF,3,,,30,,,,,,,,,,,9,6.4,,,,,,18.8,
8/21/2024,7796,NLA_CA-10016,NLA12_CA-108,1,8/8/2012,CA,5,PROF,4,,,30,,,,,,,,,,,9,6.4,,,,,,18.8,
8/21/2024,7796,NLA_CA-10016,NLA12_CA-108,1,8/8/2012,CA,6,PROF,5,,,30,,,,,,,,,,,9,6.4,,,,,,18.8,
8/21/2024,7796,NLA_CA-10016,NLA12_CA-108,1,8/8/2012,CA,7,PROF,6,,,30,,,,,,,,,,,9,6.4,,,,,,18.7,
8/21/2024,7796,NLA_CA-10016,NLA12_CA-108,1,8/8/2012,CA,8,PROF,7,,,30,,,,,,,,,,,9,6.4,,,,,,18.6,
8/21/2024,7796,NLA_CA-10016,NLA12_CA-108,1,8/8/2012,CA,9,PROF,8,,,30,,,,,,,,,,,9,6.4,,,,,,18.4,
8/21/2024,7796,NLA_CA-10016,NLA12_CA-108,1,8/8/2012,CA,10,PROF,9,,,30,,,,,,,,,,,9,6.4,,,,,,18.4,
8/21/2024,7796,NLA_CA-10016,NLA12_CA-108,1,8/8/2012,CA,11,PROF,10,,,30,,,,,,,,,,,9,6.4,,,,,,18.4,
8/21/2024,7796,NLA_CA-10016,NLA12_CA-108,1,8/8/2012,CA,12,PROF,11,,,30,,,,,,,,,,,9,6.4,,,,,,18.4,
8/21/2024,7796,NLA_CA-10016,NLA12_CA-108,1,8/8/2012,CA,13,PROF,12,,,30,,,,,,,,,,,9,6.4,,,,,,18.4,
8/21/2024,7796,NLA_CA-10016,NLA12_CA-108,1,8/8/2012,CA,14,PROF,13,,,30,,,,,,,,,,,8.9,6.4,,,,,,18.3,
8/21/2024,7796,NLA_CA-10016,NLA12_CA-108,1,8/8/2012,CA,15,PROF,13.5,,,30,,,,,,,,,,,8.9,6.4,,,,,,18.3,
8/21/2024,7798,NLA_UT-10065,NLA12_UT-118,1,8/8/2012,UT,0,PROF,,09:35,,,SONAR,6.66,Y,,3D,40.82023,-110.39043,6.3,,N,,,NONE,NO,,RIPPLES,Y,,CALIBRATED AT THE BEGINNING OF THE FIELD SEASON
8/21/2024,7798,NLA_UT-10065,NLA12_UT-118,1,8/8/2012,UT,1,PROF,0,,,11,,,,,,,,,,,6.69,7.41,,,,,,15.1,
8/21/2024,7798,NLA_UT-10065,NLA12_UT-118,1,8/8/2012,UT,2,PROF,1,,,12,,,,,,,,,,,6.68,7.42,,,,,,15,
8/21/2024,7798,NLA_UT-10065,NLA12_UT-118,1,8/8/2012,UT,3,PROF,2,,,11,,,,,,,,,,,6.6,7.35,,,,,,14.7,
8/21/2024,7798,NLA_UT-10065,NLA12_UT-118,1,8/8/2012,UT,4,PROF,3,,,11,,,,,,,,,,,6.32,7.34,,,,,,14.3,
8/21/2024,7798,NLA_UT-10065,NLA12_UT-118,1,8/8/2012,UT,5,PROF,4,,,12,,,,,,,,,,,6.15,7.2,,,,,,13.7,
8/21/2024,7798,NLA_UT-10065,NLA12_UT-118,1,8/8/2012,UT,6,PROF,5,,,11,,,,,,,,,,,5.9,7.06,,,,,,13.4,
8/21/2024,7798,NLA_UT-10065,NLA12_UT-118,1,8/8/2012,UT,7,PROF,5.8,,,11,,,,,,,,,,,5.46,6.85,,,,,,13,
8/21/2024,7800,NLA_CT-10001,NLA12_CT-103,1,8/9/2012,CT,0,PROF,,09:00,Y,,LINE,8.5,N,,3D,41.67644,-73.14452,23.6,,N,,,NONE,NO,,FLAT,Y,,"94.1/7.38 TEMP 27.94, BAR 745;97.0/7.60 TEMP 27.94;ESTIMATED BUT DOES NOT MEET CRITERION FOR TOP/BOTTOM"
8/21/2024,7800,NLA_CT-10001,NLA12_CT-103,1,8/9/2012,CT,1,PROF,0,,,113,,,,,,,,,,,8.6,7.8,,,,,,27.2,
8/21/2024,7800,NLA_CT-10001,NLA12_CT-103,1,8/9/2012,CT,2,PROF,1,,,113,,,,,,,,,,,8.5,7.8,,,,,,26.9,
8/21/2024,7800,NLA_CT-10001,NLA12_CT-103,1,8/9/2012,CT,3,PROF,2,,,113,,,,,,,,,,,8.4,7.8,,,,,,26.7,
8/21/2024,7800,NLA_CT-10001,NLA12_CT-103,1,8/9/2012,CT,4,PROF,3,,,113,,,,,,,,,,,8.3,7.8,,,,,,26.7,
8/21/2024,7800,NLA_CT-10001,NLA12_CT-103,1,8/9/2012,CT,5,PROF,4,,,118,,,,,,,,,,,8.4,7.6,,,,,,24.7,
8/21/2024,7800,NLA_CT-10001,NLA12_CT-103,1,8/9/2012,CT,6,PROF,5,,,105,,,,,,,,,T,,8.8,6.9,,,,,,19.8,
8/21/2024,7800,NLA_CT-10001,NLA12_CT-103,1,8/9/2012,CT,7,PROF,6,,,102,,,,,,,,,,,7.9,6.7,,,,,,14.5,
8/21/2024,7800,NLA_CT-10001,NLA12_CT-103,1,8/9/2012,CT,8,PROF,7,,,102,,,,,,,,,,,7,6.4,,,,,,10.9,
8/21/2024,7800,NLA_CT-10001,NLA12_CT-103,1,8/9/2012,CT,9,PROF,8,,,102,,,,,,,,,,,6.2,6,,,,,,9.6,
8/21/2024,7800,NLA_CT-10001,NLA12_CT-103,1,8/9/2012,CT,10,PROF,9,,,102,,,,,,,,,,,6.2,5.9,,,,,,9,
8/21/2024,7800,NLA_CT-10001,NLA12_CT-103,1,8/9/2012,CT,11,PROF,10,,,102,,,,,,,,,,,5.9,5.9,,,,,,8.4,
8/21/2024,7800,NLA_CT-10001,NLA12_CT-103,1,8/9/2012,CT,12,PROF,11,,,102,,,,,,,,,,,6.4,5.9,,,,,,8,
8/21/2024,7800,NLA_CT-10001,NLA12_CT-103,1,8/9/2012,CT,13,PROF,12,,,102,,,,,,,,,,,6.3,5.9,,,,,,7.7,
8/21/2024,7800,NLA_CT-10001,NLA12_CT-103,1,8/9/2012,CT,14,PROF,13,,,104,,,,,,,,,,,6.3,6,,,,,,7.4,
8/21/2024,7800,NLA_CT-10001,NLA12_CT-103,1,8/9/2012,CT,15,PROF,14,,,102,,,,,,,,,,,6.3,6,,,,,,7.2,
8/21/2024,7800,NLA_CT-10001,NLA12_CT-103,1,8/9/2012,CT,16,PROF,15,,,102,,,,,,,,,,,6.1,6,,,,,,7.1,
8/21/2024,7800,NLA_CT-10001,NLA12_CT-103,1,8/9/2012,CT,17,PROF,16,,,102,,,,,,,,,,,6.1,6,,,,,,7,
8/21/2024,7800,NLA_CT-10001,NLA12_CT-103,1,8/9/2012,CT,18,PROF,17,,,102,,,,,,,,,,,5.7,6,,,,,,7,
8/21/2024,7800,NLA_CT-10001,NLA12_CT-103,1,8/9/2012,CT,19,PROF,18,,,102,,,,,,,,,,,5.4,6,,,,,,6.9,
8/21/2024,7800,NLA_CT-10001,NLA12_CT-103,1,8/9/2012,CT,20,PROF,19,,,102,,,,,,,,,B,,4.5,6,,,,,,6.8,
8/21/2024,7800,NLA_CT-10001,NLA12_CT-103,1,8/9/2012,CT,21,PROF,20,,,103,,,,,,,,,,,2.8,6,,,,,,6.7,
8/21/2024,7800,NLA_CT-10001,NLA12_CT-103,1,8/9/2012,CT,22,PROF,21,,,103,,,,,,,,,,,2.1,5,,,,,,6.6,
8/21/2024,7800,NLA_CT-10001,NLA12_CT-103,1,8/9/2012,CT,23,PROF,22,,,103,,,,,,,,,,,1.3,6,,,,,,6.6,
8/21/2024,7800,NLA_CT-10001,NLA12_CT-103,1,8/9/2012,CT,24,PROF,23,,,107,,,,,,,,,,,1,6,,,,,,6.5,
8/21/2024,7802,NLA_MN-10137,NLA12_MN-177,1,8/9/2012,MN,0,PROF,,10:00,Y,,SONAR,5.3,Y,,3D,44.26595,-93.8298,1.5,,N,,,NONE,NO,,RIPPLES,,,
8/21/2024,7802,NLA_MN-10137,NLA12_MN-177,1,8/9/2012,MN,1,PROF,0,,,234,,,,,,,,,,,5.7,8.2,,,,,,25.5,
8/21/2024,7802,NLA_MN-10137,NLA12_MN-177,1,8/9/2012,MN,2,PROF,0.5,,,235,,,,,,,,,,,4.9,8.1,,,,,,25.4,
8/21/2024,7802,NLA_MN-10137,NLA12_MN-177,1,8/9/2012,MN,3,PROF,1,,,237,,,,,,,,,,,4.2,8,,,,,,24.9,
8/21/2024,7803,NLA_PA-10030,NLA12_PA-108,2,8/8/2012,PA,0,PROF,,0950,Y,,SONAR,10.03,Y,Y,3D,40.15474,-74.7914,7.01,,Y,,,NONE,YES,CYANOBACTERIA (BLOOM),FLAT,Y,,Temperature change did not occur til bottom;7.0m was bottom;LANDFILL
8/21/2024,7803,NLA_PA-10030,NLA12_PA-108,2,8/8/2012,PA,1,PROF,0,,,332,,,,,,,,,,,10.2,8.2,,,,,,28.2,
8/21/2024,7803,NLA_PA-10030,NLA12_PA-108,2,8/8/2012,PA,2,PROF,1,,,332,,,,,,,,,,,10,8.5,,,,,,28.2,
8/21/2024,7803,NLA_PA-10030,NLA12_PA-108,2,8/8/2012,PA,3,PROF,2,,,332,,,,,,,,,,,9.9,8.7,,,,,,28.1,
8/21/2024,7803,NLA_PA-10030,NLA12_PA-108,2,8/8/2012,PA,4,PROF,3,,,328,,,,,,,,,,,10,8.8,,,,,,28,
8/21/2024,7803,NLA_PA-10030,NLA12_PA-108,2,8/8/2012,PA,5,PROF,4,,,330,,,,,,,,,,,7.3,8.6,,,,,,27.8,
8/21/2024,7803,NLA_PA-10030,NLA12_PA-108,2,8/8/2012,PA,6,PROF,5,,,335,,,,,,,,,,,2.7,8.2,,,,,,27,
8/21/2024,7803,NLA_PA-10030,NLA12_PA-108,2,8/8/2012,PA,7,PROF,6,,,338,,,,,,,,,,,0.37,7.7,,,,,,26.4,
8/21/2024,7803,NLA_PA-10030,NLA12_PA-108,2,8/8/2012,PA,8,PROF,6.9,,,378,,,,,,,,,T,,0.3,7.5,,,,,,24.5,
8/21/2024,7804,NLA_TX-10069,NLA12_TX-116,1,8/9/2012,TX,0,PROF,,08:30,Y,,SONAR,5.58,Y,,3D,32.59325,-98.31779,3.5,,N,,,,YES,UNDESCRIBED,FLAT,,,"CHECKED EVERY TWO MONTHS;WEATHER IS SUNNY, CLEAR. CALM WATER SURFACE, NO AQUATIC SPECIES OBSERVED, NO RECREATION OBSERVED."
8/21/2024,7804,NLA_TX-10069,NLA12_TX-116,1,8/9/2012,TX,1,PROF,0,,,124.9,,,,,,,,,,,5.45,8.94,,,,,,30.05,
8/21/2024,7804,NLA_TX-10069,NLA12_TX-116,1,8/9/2012,TX,2,PROF,1,,,123.4,,,,,,,,,,,5.72,9.01,,,,,,30.15,
8/21/2024,7804,NLA_TX-10069,NLA12_TX-116,1,8/9/2012,TX,3,PROF,2,,,124.5,,,,,,,,,,,5.81,8.98,,,,,,30.15,
8/21/2024,7804,NLA_TX-10069,NLA12_TX-116,1,8/9/2012,TX,4,PROF,3,,,126.1,,,,,,,,,,,1.71,7.65,,,,,,29.74,
8/21/2024,7805,NLA_IN-10114,NLA12_IN-166,1,8/7/2012,IN,0,PROF,,12:60,N,,POLE,7.67,Y,,3D,40.97454,-87.51789,2,,N,,,NONE,NO,,FLAT,Y,,
8/21/2024,7805,NLA_IN-10114,NLA12_IN-166,1,8/7/2012,IN,1,PROF,0,,,251,,,,,,,,,,,7.6,8.3,,,,,,29.01,
8/21/2024,7805,NLA_IN-10114,NLA12_IN-166,1,8/7/2012,IN,2,PROF,0.5,,,248,,,,,,,,,,,7.75,8.58,,,,,,27.89,
8/21/2024,7805,NLA_IN-10114,NLA12_IN-166,1,8/7/2012,IN,3,PROF,1,,,268,,,,,,,,,,,6.04,8.48,,,,,,27.24,
8/21/2024,7805,NLA_IN-10114,NLA12_IN-166,1,8/7/2012,IN,4,PROF,1.5,,,257,,,,,,,,,,,3.51,8.2,,,,,,26.93,
8/21/2024,7808,NLA_WI-10069,NLA12_WI-134,1,8/9/2012,WI,0,PROF,,11:45,Y,,POLE,3.25,Y,,3D,42.94666,-89.40969,1.7,,N,,,LIGHT,NO,,RIPPLES,,,
8/21/2024,7808,NLA_WI-10069,NLA12_WI-134,1,8/9/2012,WI,1,PROF,0,,,198,,,,,,,,,,,3.5,8,,,,,,23.3,
8/21/2024,7808,NLA_WI-10069,NLA12_WI-134,1,8/9/2012,WI,2,PROF,0.5,,,194,,,,,,,,,,,3,7.7,,,,,,23.8,
8/21/2024,7808,NLA_WI-10069,NLA12_WI-134,1,8/9/2012,WI,3,PROF,1,,,193,,,,,,,,,,,2.7,7.5,,,,,,23.9,
8/21/2024,7808,NLA_WI-10069,NLA12_WI-134,1,8/9/2012,WI,4,PROF,1.3,,,194,,,,,,,,,,,2.2,7.4,,,,,,23.9,
8/21/2024,7810,NLA_OR-10011,NLA12_OR-102,1,8/9/2012,OR,0,PROF,,945,,,SONAR,6.55,Y,,3D,43.41319,-119.40947,3.3,,N,,,NONE,NO,,FLAT,Y,,
8/21/2024,7810,NLA_OR-10011,NLA12_OR-102,1,8/9/2012,OR,1,PROF,0.5,,,288,,,,,,,,,,,6.6,8.17,,,,,,21.3,
8/21/2024,7810,NLA_OR-10011,NLA12_OR-102,1,8/9/2012,OR,2,PROF,1,,,288,,,,,,,,,,,6.5,8.2,,,,,,21.2,
8/21/2024,7810,NLA_OR-10011,NLA12_OR-102,1,8/9/2012,OR,3,PROF,2,,,288,,,,,,,,,,,6.4,8.16,,,,,,21.1,
8/21/2024,7810,NLA_OR-10011,NLA12_OR-102,1,8/9/2012,OR,4,PROF,2.7,,,288,,,,,,,,,,,6.2,8.13,,,,,,21,
8/21/2024,7811,NLA_AR-10028,NLA12_AR-109,1,8/8/2012,AR,0,PROF,,09:00,Y,,LINE,6.9,Y,Y,3D,33.81787,-94.06009,7.8,,N,,,NONE,NO,,RIPPLES,Y,,
8/21/2024,7811,NLA_AR-10028,NLA12_AR-109,1,8/8/2012,AR,1,PROF,0,,,258,,,,,,,,,,,6.9,8.02,,,,,,32.2,
8/21/2024,7812,NLA_AR-10018,NLA12_AR-104,1,8/9/2012,AR,0,PROF,,09:10,Y,,LINE,5.8,Y,Y,3D,35.56169,-93.63668,9.1,,N,,,NONE,NO,,RIPPLES,Y,,
8/21/2024,7812,NLA_AR-10018,NLA12_AR-104,1,8/9/2012,AR,1,PROF,0,,,34,,,,,,,,,,,5.8,6.7,,,,,,29.5,
8/21/2024,7814,NLA_FL-10097,NLA12_FL-130,1,8/9/2012,FL,0,PROF,,13:45,Y,,LINE,8.45,Y,,3D,28.56479,-81.77921,2,,Y,,,NONE,YES,,RIPPLES,Y,,
8/21/2024,7814,NLA_FL-10097,NLA12_FL-130,1,8/9/2012,FL,1,PROF,0,,,148,,,,,,,,,,,8.5,6.9,,,,,,32,
8/21/2024,7814,NLA_FL-10097,NLA12_FL-130,1,8/9/2012,FL,2,PROF,0.5,,,148,,,,,,,,,T,,8.4,6.7,,,,,,30.1,
8/21/2024,7814,NLA_FL-10097,NLA12_FL-130,1,8/9/2012,FL,3,PROF,1,,,147,,,,,,,,,,,7.9,6.6,,,,,,29.3,
8/21/2024,7814,NLA_FL-10097,NLA12_FL-130,1,8/9/2012,FL,4,PROF,1.5,,,150,,,,,,,,,B,,6.7,6.3,,,,,,29,
8/21/2024,7815,NLA_MN-10127,NLA12_MN-167,1,8/9/2012,MN,0,PROF,,11:00,Y,,SONAR,7.6,Y,,3D,45.07973,-94.8139,2.9,,N,,,NONE,NO,,CHOPPY,,,
8/21/2024,7815,NLA_MN-10127,NLA12_MN-167,1,8/9/2012,MN,1,PROF,0,,,331,,,,,,,,,,,7.6,8.6,,,,,,25,
8/21/2024,7815,NLA_MN-10127,NLA12_MN-167,1,8/9/2012,MN,2,PROF,1,,,332,,,,,,,,,,,7.6,8.6,,,,,,24.9,
8/21/2024,7815,NLA_MN-10127,NLA12_MN-167,1,8/9/2012,MN,3,PROF,2,,,331,,,,,,,,,,,7.1,8.6,,,,,,24.7,
8/21/2024,7815,NLA_MN-10127,NLA12_MN-167,1,8/9/2012,MN,4,PROF,2.3,,,333,,,,,,,,,,,6,8.5,,,,,,24.4,
8/21/2024,7816,NLA_NC-10049,NLA12_NC-127,1,8/9/2012,NC,0,PROF,,13:30,N,,SONAR,7.05,,,3D,35.21548,-79.40151,6.5,,N,,,NONE,NO,,RIPPLES,Y,,DO PROBE MALFUNCTION
8/21/2024,7816,NLA_NC-10049,NLA12_NC-127,1,8/9/2012,NC,1,PROF,0,,,36,,,,,,,,,,,7.1,7.8,,,,,,30,
8/21/2024,7816,NLA_NC-10049,NLA12_NC-127,1,8/9/2012,NC,2,PROF,1,,,36,,,,,,,,,,,7,7.4,,,,,,29.9,
8/21/2024,7816,NLA_NC-10049,NLA12_NC-127,1,8/9/2012,NC,3,PROF,2,,,36,,,,,,,,,,,,7.2,,,,,,29.3,
8/21/2024,7816,NLA_NC-10049,NLA12_NC-127,1,8/9/2012,NC,4,PROF,3,,,35,,,,,,,,,,,,6.7,,,,,,27.9,
8/21/2024,7816,NLA_NC-10049,NLA12_NC-127,1,8/9/2012,NC,5,PROF,4,,,33,,,,,,,,,,,,6.4,,,,,,26.5,
8/21/2024,7816,NLA_NC-10049,NLA12_NC-127,1,8/9/2012,NC,6,PROF,5,,,103,,,,,,,,,,,,6.2,,,,,,21.6,
8/21/2024,7816,NLA_NC-10049,NLA12_NC-127,1,8/9/2012,NC,7,PROF,6,,,147,,,,,,,,,,,,6.2,,,,,,19.3,
8/21/2024,7819,NLA_ME-10049,NLA12_ME-120,1,8/9/2012,ME,0,PROF,,11:30,Y,,SONAR,7.4,Y,,3D,45.33398,-69.26599,5.7,,N,,,NONE,NO,,RIPPLES,Y,,"YES, THIS SPECIFIC COND IS REAL; CHECKED TWICE."
8/21/2024,7819,NLA_ME-10049,NLA12_ME-120,1,8/9/2012,ME,1,PROF,0,,,19,,,,,,,,,,,7.7,6.9,,,,,,25.4,
8/21/2024,7819,NLA_ME-10049,NLA12_ME-120,1,8/9/2012,ME,2,PROF,1,,,20,,,,,,,,,,,7.6,6.8,,,,,,25.2,
8/21/2024,7819,NLA_ME-10049,NLA12_ME-120,1,8/9/2012,ME,3,PROF,2,,,20,,,,,,,,,,,6.9,6.5,,,,,,24.1,
8/21/2024,7819,NLA_ME-10049,NLA12_ME-120,1,8/9/2012,ME,4,PROF,3,,,21,,,,,,,,,,,2.3,6,,,,,,21.5,
8/21/2024,7819,NLA_ME-10049,NLA12_ME-120,1,8/9/2012,ME,5,PROF,4,,,23,,,,,,,,,T,,0.1,5.8,,,,,,17.1,
8/21/2024,7819,NLA_ME-10049,NLA12_ME-120,1,8/9/2012,ME,6,PROF,5,,,42,,,,,,,,,,,0.1,6.2,,,,,,14.7,
8/21/2024,7819,NLA_ME-10049,NLA12_ME-120,1,8/9/2012,ME,7,PROF,5.2,,,43,,,,,,,,,B,,0.1,6.2,,,,,,14.6,
8/21/2024,7821,NLA_AZ-10035,NLA12_AZ-103,1,8/9/2012,AZ,0,PROF,,10:50,Y,,SONAR,8.55,Y,,3D,35.02087,-111.40371,3.6,,N,,,NONE,NO,,CHOPPY,Y,,DATE CHANGED TO 8/9/2012
8/21/2024,7821,NLA_AZ-10035,NLA12_AZ-103,1,8/9/2012,AZ,1,PROF,0,,,232,,,,,,,,,,,8.61,8.37,,,,,,21.23,
8/21/2024,7821,NLA_AZ-10035,NLA12_AZ-103,1,8/9/2012,AZ,2,PROF,0.5,,,232,,,,,,,,,,,8.55,8.35,,,,,,21.16,
8/21/2024,7821,NLA_AZ-10035,NLA12_AZ-103,1,8/9/2012,AZ,3,PROF,1,,,232,,,,,,,,,,,8.64,8.35,,,,,,21.17,
8/21/2024,7821,NLA_AZ-10035,NLA12_AZ-103,1,8/9/2012,AZ,4,PROF,1.5,,,232,,,,,,,,,,,8.41,8.3,,,,,,20.8,
8/21/2024,7821,NLA_AZ-10035,NLA12_AZ-103,1,8/9/2012,AZ,5,PROF,2,,,232,,,,,,,,,,,8.1,8.2,,,,,,20.4,
8/21/2024,7821,NLA_AZ-10035,NLA12_AZ-103,1,8/9/2012,AZ,6,PROF,2.5,,,232,,,,,,,,,,,7.4,8.2,,,,,,19.9,
